source,target,weight,phase,type,sync_component
46_1525125600,39_1556661600,0.19008264462809918,1525125600,diac,12
45_1525125600,18_1556661600,0.1130952380952381,1525125600,diac,17
4_1525125600,22_1556661600,0.29294755877034356,1525125600,diac,0
6_1525125600,1_1556661600,0.11377245508982035,1525125600,diac,18
8_1525125600,5_1556661600,0.15527950310559005,1525125600,diac,10
14_1525125600,0_1556661600,0.31862745098039214,1525125600,diac,4
50_1525125600,11_1556661600,0.10989010989010989,1525125600,diac,19
21_1525125600,9_1556661600,0.2692967409948542,1525125600,diac,1
0_1556661600,8_1588284000,0.3493975903614458,1556661600,diac,4
1_1556661600,2_1588284000,0.10330578512396695,1556661600,diac,18
5_1556661600,5_1588284000,0.1303538175046555,1556661600,diac,10
9_1556661600,7_1588284000,0.31359649122807015,1556661600,diac,1
16_1556661600,9_1588284000,0.12209302325581395,1556661600,diac,20
22_1556661600,1_1588284000,0.3163538873994638,1556661600,diac,0
26_1556661600,28_1588284000,0.13592233009708737,1556661600,diac,21
39_1556661600,17_1588284000,0.11016949152542373,1556661600,diac,12
1_1588284000,97_1619820000,0.12135922330097088,1588284000,diac,0
5_1588284000,0_1619820000,0.1267605633802817,1588284000,diac,10
7_1588284000,7_1619820000,0.29819277108433734,1588284000,diac,1
16_1588284000,123_1619820000,0.15384615384615385,1588284000,diac,22
17_1588284000,2_1619820000,0.112,1588284000,diac,12
23_1588284000,48_1619820000,0.125,1588284000,diac,23
28_1588284000,16_1619820000,0.2,1588284000,diac,21
